,id,name,address.street,address.city,address.zipCode,address.county,DAY0_OPEN,DAY0_CLOSE,DAY1_OPEN,DAY1_CLOSE,DAY2_OPEN,DAY2_CLOSE,DAY3_OPEN,DAY3_CLOSE,DAY4_OPEN,DAY4_CLOSE,DAY5_OPEN,DAY5_CLOSE,DAY6_OPEN,DAY6_CLOSE,match_address,match_name
357,2124,Jim's Market,26233 2nd St E,ZIMMERMAN,55398,SHERBURNE,,,,,,,,,,,,,,,,
358,1602,JIM'S MARKET,911 ST OLAF AVE N,CANBY,56220,YELLOW MEDICINE,,,,,,,,,,,,,,,,
359,7769,JIM'S MARKETPLACE FOODS,301 11TH ST NE,AUSTIN,55912,MOWER,,,,,,,,,,,,,,,,
360,8342,J & J Market,1383 Maryland Ave E,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
361,6305,JOHNSON'S FOODS,5 E MN-61,GRAND MARAIS,55604,COOK,,,,,,,,,,,,,,,,
362,5675,JON'S FAMILY FOODS,216 W MAIN ST,CLARISSA,56440,TODD,,,,,,,,,,,,,,,,
363,8067,JON'S FAMILY FOODS,203 WARNER RD,STAPLES,56479,WADENA,,,,,,,,,,,,,,,,
364,8987,J & S Foods,100 Central Ave. P O BOX 248,LANCASTER,56735,KITTSON,,,,,,,,,,,,,,,,
365,8770,Juba Grocery Store,517 12th St SE,ROCHESTER,55904,OLMSTED,,,,,,,,,,,,,,,,
366,1127,JUBA'S SUPERVALU,219 S MAIN ST,BLUE EARTH,56013,FARIBAULT,,,,,,,,,,,,,,,,
367,7183,"JUBILEE FOODS, MADISON",208 7TH AVE,MADISON,56256,LAC QUI PARLE,,,,,,,,,,,,,,,,
368,7712,JUBILEE FOODS - MOUND,2131 COMMERCE RD,MOUND,55364,HENNEPIN,,,,,,,,,,,,,,,,
369,8800,Just Food Co-op,516 Water St S,NORTHFIELD,55057,RICE,,,,,,,,,,,,,,,,
370,5994,KAMP'S FOOD MARKET,1059 WESTERN AVE N,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
371,8798,Karen Market,814 White Bear Ave N,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
372,8934,KC's Country Market,"224 Main Street N, P O BOX 95",GREENBUSH,56726,ROSEAU,,,,,,,,,,,,,,,,
373,8066,K.C.'S COUNTRY MARKET,201 N MAIN ST,BADGER,56714,ROSEAU,,,,,,,,,,,,,,,,
374,7617,KEITHS GROCERY,219 MAINE AVE,ADRIAN,56110,NOBLES,,,,,,,,,,,,,,,,
375,196,KELLY'S COUNTRY MARKET,396 PACIFIC AVE ,STEPHEN,56757,MARSHALL,,,,,,,,,,,,,,,,
376,1337,KENSINGTON SUPERMARKET,20 N CENTRAL AVE,KENSINGTON,56343,DOUGLAS,,,,,,,,,,,,,,,,
377,8527,Kenyon Market,109 Red Wing Ave,KENYON,55946,GOODHUE,,,,,,,,,,,,,,,,
378,8869,Kevin's Market,334 N Main St,LAKE CRYSTAL,56055,BLUE EARTH,,,,,,,,,,,,,,,,
379,5953,Knowlan's Fresh Foods,225 13th Ave S,SOUTH SAINT PAUL,55075,DAKOTA,,,,,,,,,,,,,,,,
380,5947,KNOWLAN'S SUPER MARKET,2720 STILLWATER RD,MAPLEWOOD,55119,RAMSEY,,,,,,,,,,,,,,,,
381,48,KNUTSON GROCERY,280 MAIN ST,ROOSEVELT,56673,ROSEAU,,,,,,,,,,,,,,,,
382,1801,KOCIAN'S FAMILY MARKET,402 Rajala Rd,BIGFORK,56628,ITASCA,,,,,,,,,,,,,,,,
383,7793,KOPLIN'S VILLAGE MARKET,410 BUSH ST,RED WING,55066,GOODHUE,,,,,,,,,,,,,,,,
384,1422,KOSMATKA'S MARKET,206 MAIN ST,OSLO,56744,MARSHALL,,,,,,,,,,,,,,,,
385,1923,KOWALSKI'S EAGAN MARKET,1646 DIFFLEY RD,EAGAN,55122,DAKOTA,,,,,,,,,,,,,,,,
386,1217,KOWALSKI'S EDEN PRAIRIE,16500 W 78TH ST,EDEN PRAIRIE,55346,HENNEPIN,,,,,,,,,,,,,,,,
387,8620,Kowalski's Excelsior Market,440 Water St,EXCELSIOR,55331,HENNEPIN,,,,,,,,,,,,,,,,
388,280,KOWALSKI'S GRAND MARKET,1261 GRAND AVE,SAINT PAUL,55105,RAMSEY,,,,,,,,,,,,,,,,
389,721,KOWALSKI'S LYNDALE,5327 LYNDALE AVE S,MINNEAPOLIS,55419,HENNEPIN,,,,,,,,,,,,,,,,
390,1410,KOWALSKI'S OAK PARK HEIGHTS,5801 NEAL AVE N,STILLWATER,55082,WASHINGTON,,,,,,,,,,,,,,,,
391,722,KOWALSKI'S PARKVIEW,5615 CHICAGO AVE S,MINNEAPOLIS,55417,HENNEPIN,,,,,,,,,,,,,,,,
392,8767,Kowalski's Shoreview Market,441 Hwy 96,SHOREVIEW,55126,RAMSEY,,,,,,,,,,,,,,,,
393,1868,KOWALSKI'S UPTOWN,2440 HENNEPIN AVE,MINNEAPOLIS,55405,HENNEPIN,,,,,,,,,,,,,,,,
394,373,KOWALSKI'S WHITE BEAR MKT,4391 S LAKE AVE,WHITE BEAR LAKE,55110,RAMSEY,,,,,,,,,,,,,,,,
395,326,KOWALSKI'S WOODBURY MARKET,8505 VALLEY CREEK RD,WOODBURY,55125,WASHINGTON,,,,,,,,,,,,,,,,
396,8942,Kuay Loo Klay,300 E College Dr,MARSHALL,56258,LYON,,,,,,,,,,,,,,,,
397,5203,KUBIAK'S FAMILY FOODS,46 SPENCER AVE  SW,BAGLEY,56621,CLEARWATER,,,,,,,,,,,,,,,,
398,8154,Kulmiye,"400 Litchfield Ave SW, Suite 1",WILLMAR,56201,KANDIYOHI,,,,,,,,,,,,,,,,
399,8356,Kwe Ka Baung,1133 Rice St,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
400,8359,Lake Benton Grocery,104 E Benton St,LAKE BENTON,56149,LINCOLN,,,,,,,,,,,,,,,,
401,8941,Lake Country Foods,120 Aspen Ave N,MENAHGA,56464,WADENA,,,,,,,,,,,,,,,,
402,2000,LAKE COUNTRY FOODS,40327 STATE HWY 6 N,EMILY,56447,CROW WING,,,,,,,,,,,,,,,,
403,8662,Lake of the Woods Foods,108 Main Ave,BAUDETTE,56623,LAKE OF THE WOODS,,,,,,,,,,,,,,,,
404,8665,Lake & Park Grocery,700 E Lake St,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
405,8926,La Morenita Supermercado,3408 Cedar Ave S,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
406,1293,LA PALMA MARKET,655 PAYNE AVE,SAINT PAUL,55130,RAMSEY,,,,,,,,,,,,,,,,
407,8077,La Picante Market & Meat,7914 and 7912 Bass Lake Rd,NEW HOPE,55428,HENNEPIN,,,,,,,,,,,,,,,,
408,1294,LAPORTE GROCERY & MEATS,20 E MAIN ST,LAPORTE,56461,HUBBARD,,,,,,,,,,,,,,,,
409,8991,Larry's Super Market,1007 Broadway,PELICAN RAPIDS,56572,OTTER TAIL,,,,,,,,,,,,,,,,
410,6150,LARRY'S SUPERMARKET,101 GILBERTSON ST,BATTLE LAKE,56515,OTTER TAIL,,,,,,,,,,,,,,,,
411,6133,LARRYS SUPERMARKET,128 11TH AVE SE,PELICAN RAPIDS,56572,OTTER TAIL,,,,,,,,,,,,,,,,
412,6516,LARSON'S FOOD CENTER,104 S MAIN ST,HENDRICKS,56136,LINCOLN,,,,,,,,,,,,,,,,
413,8913,Latino Groceries,2312 Central Ave NE,MINNEAPOLIS,55418,HENNEPIN,,,,,,,,,,,,,,,,
414,8397,La Vaquita Shortstop,7034 Cedar Ave S,RICHFIELD,55423,HENNEPIN,,,,,,,,,,,,,,,,
415,1693,LERBERG'S FOODS,120 5TH AVE,ELLENDALE,56026,STEELE,,,,,,,,,,,,,,,,
416,9000,L & F Grocery Dollar Store,4094 County Road 424,SAVAGE,55378,SCOTT,,,,,,,,,,,,,,,,
417,8974,"Lindale Halal Market, Inc.",131 Lyndale Ave. N.,FARIBAULT,55021,RICE,,,,,,,,,,,,,,,,
418,8388,Los Ranchos Market,590 Marschall Rd,SHAKOPEE,55379,SCOTT,,,,,,,,,,,,,,,,
419,1812,LOWRY HANDY STOP,700 LOWRY AVE NE,MINNEAPOLIS,55418,HENNEPIN,,,,,,,,,,,,,,,,
420,1440,L & R FOODS,708 PACIFIC AVE,ARGYLE,56713,MARSHALL,,,,,,,,,,,,,,,,
421,284,LUEKEN'S VILLAGE FOODS,609 S WASHINGTON AVE,BEMIDJI,56601,BELTRAMI,,,,,,,,,,,,,,,,
422,5171,Luekens Village Foods North,1171 Paul Bunyan Dr,BEMIDJI,56601,BELTRAMI,,,,,,,,,,,,,,,,
423,8927,Lunds & Byerlys,4630 Centerville Rd,WHITE BEAR LAKE,55110,RAMSEY,,,,,,,,,,,,,,,,
424,8649,LUNDS & BYERLYS-BLOOMINGTON,5159 W 98th St,BLOOMINGTON,55437,HENNEPIN,,,,,,,,,,,,,,,,
425,2032,Lunds & Byerlys-Burnsville,401 E County Rd 42,BURNSVILLE,55337,DAKOTA,,,,,,,,,,,,,,,,
426,7730,Lunds & Byerlys-Chanhassen,800 W 78th St,CHANHASSEN,55317,CARVER,,,,,,,,,,,,,,,,
427,8644,LUNDS & BYERLYS-DT ST PAUL,115 E 10th St,SAINT PAUL,55101,RAMSEY,,,,,,,,,,,,,,,,
428,8642,LUNDS & BYERLYS-DWTN MPLS,1201 Hennepin Ave S,MINNEAPOLIS,55403,HENNEPIN,,,,,,,,,,,,,,,,
429,7731,Lunds & Byerlys-Eagan,1299 Promenade Pl,EAGAN,55121,DAKOTA,,,,,,,,,,,,,,,,
430,8650,LUNDS & BYERLYS-EDINA 50 ST,3945 W 50th St,EDINA,55424,HENNEPIN,,,,,,,,,,,,,,,,
431,1628,LUNDS & BYERLYS-EDINA FR AV,7171 France Ave S,EDINA,55435,HENNEPIN,,,,,,,,,,,,,,,,
432,8473,LUNDS & BYERLYS-EDN PRAIRIE,970 Prairie Center Dr,EDEN PRAIRIE,55344,HENNEPIN,,,,,,,,,,,,,,,,
433,7721,LUNDS & BYERLYS-GLDN VALLEY,5725 Duluth St,GOLDEN VALLEY,55422,HENNEPIN,,,,,,,,,,,,,,,,
434,8657,Lunds & Byerlys-Glen Lake,14400 Excelsior Blvd,MINNETONKA,55345,HENNEPIN,,,,,,,,,,,,,,,,
435,8640,LUNDS & BYERLYS-HIGHLAND PK,2128 Ford Pkwy,SAINT PAUL,55116,RAMSEY,,,,,,,,,,,,,,,,
436,242,LUNDS & BYERLYS-MAPLE GROVE,12880 Elm Creek Blvd,MAPLE GROVE,55369,HENNEPIN,,,,,,,,,,,,,,,,
437,8648,LUNDS & BYERLYS-MINNETONKA,11400 Hwy 7,MINNETONKA,55305,HENNEPIN,,,,,,,,,,,,,,,,
438,8645,Lund's & Byerly's-Navarre,3333 Shoreline Dr,NAVARRE,55392,HENNEPIN,,,,,,,,,,,,,,,,
439,8656,Lunds & Byerlys-NE Mpls,25 University Ave SE,MINNEAPOLIS,55414,HENNEPIN,,,,,,,,,,,,,,,,
440,8643,LUNDS & BYERLYS-PLYMOUTH,3455 Vicksburg Ln,PLYMOUTH,55447,HENNEPIN,,,,,,,,,,,,,,,,
441,8646,LUNDS & BYERLYS-PRIOR LAKE,16731 Hwy 13 S,PRIOR LAKE,55372,SCOTT,,,,,,,,,,,,,,,,
442,8641,LUNDS & BYERLYS-RICHFIELD,6228 Penn Ave S,RICHFIELD,55423,HENNEPIN,,,,,,,,,,,,,,,,
443,7726,Lunds & Byerlys-Ridgedale,13081 Ridgedale Dr,MINNETONKA,55305,HENNEPIN,,,,,,,,,,,,,,,,
444,7728,LUNDS & BYERLYS-ROSEVILLE,1601 W COUNTY RD C,ROSEVILLE,55113,RAMSEY,,,,,,,,,,,,,,,,
445,7724,LUNDS & BYERLYS-ST CLOUD,2510 W DIVISION ST,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
446,1553,LUNDS & BYERLYS-ST LOUIS PK,3777 PARK CENTER BLVD,SAINT LOUIS PARK,55416,HENNEPIN,,,,,,,,,,,,,,,,
447,8639,Lunds & Byerlys-Uptown MPLS,1450 W Lake St,MINNEAPOLIS,55408,HENNEPIN,,,,,,,,,,,,,,,,
448,8647,Lunds & Byerlys-Wayzata,1151 Wayzata Blvd,WAYZATA,55424,HENNEPIN,,,,,,,,,,,,,,,,
449,8474,Lunds & Byerlys-Woodbury,7050 Valley Creek Plaza,WOODBURY,55125,WASHINGTON,,,,,,,,,,,,,,,,
450,8691,Mackenthuns Fine Foods,750 Ash St NE,LONSDALE,55046,RICE,,,,,,,,,,,,,,,,
451,8760,Mackenthuns Fine Foods,105 Boulevard Ave NW,MONTGOMERY,56069,LE SUEUR,,,,,,,,,,,,,,,,
452,6688,MACKENTHUN'S FINE FOODS,851 MARKET PLACE DR,WACONIA,55387,CARVER,,,,,,,,,,,,,,,,
453,8921,Madina Grocery,309 Central Ave N,FARIBAULT,55021,RICE,,,,,,,,,,,,,,,,
454,1464,MAIN ST MARKET BUFFALO LAKE,123 MAIN ST N,BUFFALO LAKE,55314,RENVILLE,,,,,,,,,,,,,,,,
455,7881,MAIN STREET MARKET PLACE,108 W MAIN ST,LE ROY,55951,MOWER,,,,,,,,,,,,,,,,
456,7547,MAIN STREET VIDEO & PIZZA,6355 Kobmagergade,ASKOV,55704,PINE,,,,,,,,,,,,,,,,
457,8983,Mana Bakery & Market,2006 County Road 42 W.,BURNSVILLE,55337,DAKOTA,,,,,,,,,,,,,,,,
458,1429,M AND W FOODS,401 2ND ST,OGEMA,56569,BECKER,,,,,,,,,,,,,,,,
459,215,MARKET PLACE FOOD,2000 PAUL BUNYAN DR W,BEMIDJI,56601,BELTRAMI,,,,,,,,,,,,,,,,
460,8509,Marketplace Foods,1619 W Main St,ALBERT LEA,56007,FREEBORN,,,,,,,,,,,,,,,,
461,8371,Marketplace Foods,120 Main St S,WINNEBAGO,56098,FARIBAULT,,,,,,,,,,,,,,,,
462,244,MARKET PLACE FOODS,HWY 70 ARROWHEAD LN,MOOSE LAKE,55767,CARLTON,,,,,,,,,,,,,,,,
463,2099,MARKETPLACE FOODS,310 LEWIS AVE S,WATERTOWN,55388,CARVER,,,,,,,,,,,,,,,,
464,1786,MARK'S MARKET,300 HWY 371 N,HACKENSACK,56452,CASS,,,,,,,,,,,,,,,,
465,8871,Marshall Grocery,"1113 E College Dr, Suite 6",MARSHALL,56258,LYON,,,,,,,,,,,,,,,,
466,8335,Maryland Supermarket,444 Maryland Ave W,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
467,191,MAX MINI STORE,50758 STATE HWY 46,SQUAW LAKE,56681,ITASCA,,,,,,,,,,,,,,,,
468,229,Maynard's of Browns Valley,409 W Broadway ,BROWNS VALLEY,56219,TRAVERSE,,,,,,,,,,,,,,,,
469,6554,Maynard's of Fulda,119 N ST PAUL AVE,FULDA,56131,MURRAY,,,,,,,,,,,,,,,,
470,1005,MAYNARD'S OF LAKEFIELD,207 MAIN ST,LAKEFIELD,56150,JACKSON,,,,,,,,,,,,,,,,
471,208,MAYNARDS OF MOUNTAIN LAKE,1049 3RD AVE,MOUNTAIN LAKE,56159,COTTONWOOD,,,,,,,,,,,,,,,,
472,7073,MAYNARD'S OF RENVILLE,304 N MAIN ST,RENVILLE,56284,RENVILLE,,,,,,,,,,,,,,,,
473,6581,MAYNARDS OF TYLER,156 N TYLER ST,TYLER,56178,LINCOLN,,,,,,,,,,,,,,,,
474,1945,Maynards of Westbrook,627 1st Ave,WESTBROOK,56183,COTTONWOOD,,,,,,,,,,,,,,,,
475,6136,MCARTHUR'S VILLAGE STORE,230 SHORE AVE,NAYTAHWAUSH,56566,MAHNOMEN,,,,,,,,,,,,,,,,
476,2001,MCKNIGHT MARKET,275 MCKNIGHT RD S,SAINT PAUL,55119,RAMSEY,,,,,,,,,,,,,,,,
477,1228,MECCA MEAT & GROCERY,2600 BLOOMINGTON AVE,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
478,8964,Metro Foods,2016 County Road 42 W.,BURNSVILLE,55337,DAKOTA,,,,,,,,,,,,,,,,
479,8914,Midnimo Market,2 21st Ave S,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
480,2066,MIDTOWN FOODS,126 E 5TH ST,WINONA,55987,WINONA,,,,,,,,,,,,,,,,
481,8970,"Midway Grocery & Deli, Inc,.",839 University Ave. W Ste111,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
482,1729,MIDWEST MARKET & HALAL MEAT,2000 PORTLAND AVE S,MINNEAPOLIS,55404,HENNEPIN,,,,,,,,,,,,,,,,
483,8905,Mi Linda Tierra,461 University Ave W,SAINT PAUL,55103,RAMSEY,,,,,,,,,,,,,,,,
484,6691,Miller's Market,1337 WHITEWATER AVE,SAINT CHARLES,55972,WINONA,,,,,,,,,,,,,,,,
485,8870,Mills Country Market,113 Miller St,NEW YORK MILLS,56567,OTTER TAIL,,,,,,,,,,,,,,,,
486,8890,Milton Halal Market & Deli,757 Milton St N,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
487,8965,Mini Pac LLC,1884 Maryland Ave E.,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
488,7998,MINI SUPER LA CHIQUIS,1328 RICE ST,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
489,8791,Minnehaha Grocery Store,1818 Minnehaha Ave W,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
490,2048,MINNESOTA FOOD GROCERY,201 W LAKE ST,MINNEAPOLIS,55408,HENNEPIN,,,,,,,,,,,,,,,,
491,247,MINNESOTA HALAL MARKET,1926 CHICAGO AVE,MINNEAPOLIS,55404,HENNEPIN,,,,,,,,,,,,,,,,
492,7909,MINNESOTA HALAL MEAT,205 E ST GERMAIN ST,SAINT CLOUD,56304,BENTON,,,,,,,,,,,,,,,,
493,8631,Mississippi Mkt Co-op East,740 E 7th St,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
494,135,MISSISSIPPI MKT CO-OP SELBY,622 SELBY AVE,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
495,217,MISSISSIPPI MKT CO-OP W 7TH,1500 W 7TH ST,SAINT PAUL,55102,RAMSEY,,,,,,,,,,,,,,,,
496,1949,MOGADISHU MEAT,1725 7TH ST S,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
497,8996,"Montevideo Market, Inc.",132 W. Nichols Ave.,MONTEVIDEO,56265,CHIPPEWA,,,,,,,,,,,,,,,,
498,8895,Mounds Park Market,241 Earl St,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
499,49,MT ROYAL MARKET,1600 WOODLAND AVE,DULUTH,55803,SAINT LOUIS,,,,,,,,,,,,,,,,
500,2100,MUBARAK FOOD & GROCERY,421 Benson Ave SW,WILLMAR,56201,KANDIYOHI,,,,,,,,,,,,,,,,
501,8891,Mu La Ya Phan,1319 Rice St,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
502,8916,Nashwauk Market,202 2nd St,NASHWAUK,55769,ITASCA,,,,,,,,,,,,,,,,
503,8515,Neighbor's Market,814 E Franklin Ave,MINNEAPOLIS,55404,HENNEPIN,,,,,,,,,,,,,,,,
504,8198,Nell's Floral Gifts & Grocery,305 Main St,BERTHA,56437,TODD,,,,,,,,,,,,,,,,
505,1270,NETT LAKE STORE,13072 NETT LAKE RD,NETT LAKE,55772,SAINT LOUIS,,,,,,,,,,,,,,,,
506,8940,New Hope Market LLC,1132 Payne Avenue,SAINT PAUL,55130,RAMSEY,,,,,,,,,,,,,,,,
507,8043,NICOLLET FAMILY DOLLAR,2805 NICOLLET AVE S,MINNEAPOLIS,55408,HENNEPIN,,,,,,,,,,,,,,,,
508,1985,North Branch County Market,5418 St Croix Trl,NORTH BRANCH,55056,CHISAGO,,,,,,,,,,,,,,,,
509,8928,North Market,4414 Humboldt Ave N,MINNEAPOLIS,55412,HENNEPIN,,,,,,,,,,,,,,,,
510,1428,NORTHOME GROCERY,12249 2ND ST ,NORTHOME,56661,KOOCHICHING,,,,,,,,,,,,,,,,
511,8260,Northside Food Market,3559 Lyndale Ave N,MINNEAPOLIS,55412,HENNEPIN,,,,,,,,,,,,,,,,
512,8774,North Side Grocery & Deli,6215 University Ave NE,FRIDLEY,55432,ANOKA,,,,,,,,,,,,,,,,
513,8350,Northwind Groc - Motley,17 Beaulieu St W,MOTLEY,56466,MORRISON,,,,,,,,,,,,,,,,
514,8935,One Stop African Market,1823 Nicollet Ave S,MINNEAPOLIS,55403,HENNEPIN,,,,,,,,,,,,,,,,
515,8023,ORIGINAL KAREN MARKET,1377 ARCADE ST,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
516,1137,ORTONS Y-MART,6854 Y FRONTAGE RD NW,WALKER,56484,CASS,,,,,,,,,,,,,,,,
517,8332,Osakis Family Foods,59 Main ST,OSAKIS,56360,DOUGLAS,,,,,,,,,,,,,,,,
518,8526,Oxendale's Market,374 Bernard St W,WEST SAINT PAUL,55118,DAKOTA,,,,,,,,,,,,,,,,
519,1757,Oxendales Market,5025 34th Ave S,MINNEAPOLIS,55417,HENNEPIN,,,,,,,,,,,,,,,,
520,8667,Palisade One Stop,307 Main St,PALISADE,56469,AITKIN,,,,,,,,,,,,,,,,
521,5165,PALUBICKI'S FAMILY MARKET,300 1st St W,FOSSTON,56542,POLK,,,,,,,,,,,,,,,,
522,8038,PANADERIA LOMABONITA,120 WILLOW BEND,CRYSTAL,55428,HENNEPIN,,,,,,,,,,,,,,,,
523,7771,PANTRY FOOD MARKET,5200 BRYANT AVE N,MINNEAPOLIS,55430,HENNEPIN,,,,,,,,,,,,,,,,
524,6375,PAULBECK'S COUNTY MARKET,171 RED OAK DR,AITKIN,56431,AITKIN,,,,,,,,,,,,,,,,
525,214,PAUL & KATHY'S MARKET,129 MAIN ST,UPSALA,56384,MORRISON,,,,,,,,,,,,,,,,
526,8980,Payne Oriental Market,1048 Payne Ave. ,SAINT PAUL,55130,RAMSEY,,,,,,,,,,,,,,,,
527,8007,PELICAN BAY FOODS,4539 HWY 53 ,ORR,55771,SAINT LOUIS,,,,,,,,,,,,,,,,
528,8011,PENN GAS,2606 PENN AVE N,MINNEAPOLIS,55411,HENNEPIN,,,,,,,,,,,,,,,,
529,8353,People's Food Co-Op,519 1st Ave SW,ROCHESTER,55902,OLMSTED,,,,,,,,,,,,,,,,
530,2144,PEQUOT LAKES SUPERVALU,30503 HWY 371,PEQUOT LAKES,56472,CROW WING,,,,,,,,,,,,,,,,
531,5240,PETRICH'S STORE,34438 SCENIC HWY,BOVEY,55709,ITASCA,,,,,,,,,,,,,,,,
532,1006,PHOENIX MARKET,685 E 3RD ST,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
533,1271,PIERZ FOODS,233 MAIN ST N,PIERZ,56364,MORRISON,,,,,,,,,,,,,,,,
534,8086,Pine River Family Market,500 Front St,PINE RIVER,56474,CASS,,,,,,,,,,,,,,,,
535,211,PONEMAH TRADING POST,19210 Lake Dr,PONEMAH,56666,BELTRAMI,,,,,,,,,,,,,,,,
536,149,PRESTON FOODS,105 FILMORE ST,PRESTON,55965,FILLMORE,,,,,,,,,,,,,,,,
537,8421,Quickshop,5808 Xerxes Ave N,BROOKLYN CENTER,55430,HENNEPIN,,,,,,,,,,,,,,,,
538,1381,Quick Stop,3601 Penn Ave N,MINNEAPOLIS,55412,HENNEPIN,,,,,,,,,,,,,,,,
539,7462,QUILLIN'S IGA,24 S WALNUT ST,LA CRESCENT,55947,HOUSTON,,,,,,,,,,,,,,,,
540,1540,QUILLINS INC.,510 VISTA DR,CALEDONIA,55921,HOUSTON,,,,,,,,,,,,,,,,
541,1562,Radermacher Foods,125 N MAIN ST,LE SUEUR,56058,LE SUEUR,,,,,,,,,,,,,,,,
542,1563,RADERMACHER FOODS,110 LEXINGTON AVE,LE CENTER,56057,LE SUEUR,,,,,,,,,,,,,,,,
543,1784,RADERMACHER'S,500 W 2ND ST,JORDAN,55352,SCOTT,,,,,,,,,,,,,,,,
544,1185,Redby's One Stop,19307 HWY 1 E,REDBY,56670,BELTRAMI,,,,,,,,,,,,,,,,
545,199,REDBY STORE,19230 HWY 1 E,REDBY,56670,BELTRAMI,,,,,,,,,,,,,,,,
546,1315,RED LAKE RETAIL CENTER,24400 Hwy 1,RED LAKE,56671,BELTRAMI,,,,,,,,,,,,,,,,
547,2145,RED ROOSTER FOODS,465 2nd St,DASSEL,55325,MEEKER,,,,,,,,,,,,,,,,
548,5003,REDS IGA,500 E MAIN ST,SPRING GROVE,55974,HOUSTON,,,,,,,,,,,,,,,,
549,7287,REED'S COUNTRY MARKET,35561 COUNTY RD 3,CROSSLAKE,56442,CROW WING,,,,,,,,,,,,,,,,
550,8743,Richmond Food Pride,132 W Main St,RICHMOND,56368,STEARNS,,,,,,,,,,,,,,,,
551,6215,RICHWOOD STORE,27487 County Hwy 21,DETROIT LAKES,56501,BECKER,,,,,,,,,,,,,,,,
552,8156,River Market Co-op,221 N Main St,STILLWATER,55082,WASHINGTON,,,,,,,,,,,,,,,,
553,1470,Riverside Quick Stop,12 1st Ave E,FEDERAL DAM,56641,CASS,,,,,,,,,,,,,,,,
554,6314,Roadside Market,144 Service Dr,HILL CITY,55748,AITKIN,,,,,,,,,,,,,,,,
555,8977,Rochester Halal Market,1109 7th Street N.W.,ROCHESTER,55901,OLMSTED,,,,,,,,,,,,,,,,
556,8024,ROGER'S MARKET,2007 GLENWOOD AVE N,MINNEAPOLIS,55405,HENNEPIN,,,,,,,,,,,,,,,,
557,397,ROOT RIVER MARKET CO-OP,119 E CEDAR ST ,HOUSTON,55943,HOUSTON,,,,,,,,,,,,,,,,
558,1754,RUSHFORD FOODS,400 S MILL ST,RUSHFORD,55971,FILLMORE,,,,,,,,,,,,,,,,
559,651,RYAN'S FOODS,4 E MAIN ST,HAYFIELD,55940,DODGE,,,,,,,,,,,,,,,,
560,8537,S & A Foods,201 S Main St,LAMBERTON,56152,REDWOOD,,,,,,,,,,,,,,,,
561,6472,SALFER'S FOOD CENTER,734 MAIN ST,WABASSO,56293,REDWOOD,,,,,,,,,,,,,,,,
562,8535,Sambusa King Grocery,126 Blake Rd N,HOPKINS,55343,HENNEPIN,,,,,,,,,,,,,,,,
563,7801,SAMMY'S ONE STOP,710 OTTER AVE S,PARKERS PRAIRIE,56361,OTTER TAIL,,,,,,,,,,,,,,,,
564,8686,Sam's Market & Meats,1532 35th St E,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
565,2011,SCENIC STORE,3070 SCENIC HWY NE,PENNINGTON,56630,BELTRAMI,,,,,,,,,,,,,,,,
566,285,SCHAEFER'S FOODS,23962 SMILEY RD,NISSWA,56468,CROW WING,,,,,,,,,,,,,,,,
567,6436,SCHUTZ FAMILY FOODS,900 Main St E,SLEEPY EYE,56085,BROWN,,,,,,,,,,,,,,,,
568,5533,Sentyrz Supermarket,1612 NE 2nd St,MINNEAPOLIS,55413,HENNEPIN,,,,,,,,,,,,,,,,
569,8212,Service Food Market,321 W Lincoln Ave,FERGUS FALLS,56537,OTTER TAIL,,,,,,,,,,,,,,,,
570,1347,Service Food Market-Perham,250 E MAIN ST,PERHAM,56573,OTTER TAIL,,,,,,,,,,,,,,,,
571,5222,SETHRES,117 E MINNESOTA AVE,NEWFOLDEN,56738,MARSHALL,,,,,,,,,,,,,,,,
